X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,y,테스트
0.3229935,0.2689475,0.3766415,0.365121,0.334376,0.3337785,0.339196,0.3038985,0.308491,0.207987,0.378398,0.3336465,0.3991405,0.32531299999999996,0.380682,0.3944005,0.3964955,0.259423,0.3355865,0.359718,0.392435,0.44539700000000004,0.3496785,0.381608,0.30138950000000003,0.342603,0.386976,0.386997,0.28011149999999996,0.3478985,0.3598395,0.365263,0.381862,0.33970350000000005,0.2818755,0.372739,0.3863645,0.423489,0.40287000000000006,0.342632,0.388106,0.311848,0.376074,0.45507,0.2994445,0.2957825,0.3319535,0.250907,0.37461500000000003,0.341678,0.3315645,0.268991,0.29287,0.3379745,0.3378465,0.263463,0.35118099999999997,0.3866575,0.33909,0.33962,0.3437545,0.40208849999999996,0.3394275,0.31416449999999996,50.391811757417905,0
0.3390515,0.329652,0.26727500000000004,0.3089485,0.2977435,0.32115449999999995,0.3631265,0.348611,0.393378,0.4096015,0.2804155,0.352776,0.3526835,0.337986,0.3892735,0.313158,0.34263849999999996,0.33613249999999995,0.3433555,0.29619,0.31348800000000004,0.3152085,0.35749200000000003,0.427142,0.393133,0.29871600000000004,0.35919,0.3226155,0.4077595,0.2871695,0.27801349999999997,0.32365350000000004,0.3630265,0.2932585,0.26106250000000003,0.3009325,0.3108275,0.3235445,0.32765900000000003,0.3904375,0.2326475,0.3022795,0.3274295,0.2821905,0.34810599999999997,0.362235,0.37032049999999994,0.435911,0.31644449999999996,0.229489,0.31804,0.379957,0.37939449999999997,0.3678345,0.36572649999999995,0.32652800000000004,0.3025845,0.271167,0.3114655,0.290417,0.3410335,0.2787465,0.39636150000000003,0.35696249999999996,47.761699835733566,0
0.33047849999999995,0.35086449999999997,0.3807995,0.378229,0.318562,0.29303650000000003,0.220356,0.39586200000000005,0.3974195,0.2847735,0.41806999999999994,0.3420575,0.21831099999999998,0.428223,0.262104,0.400208,0.36660400000000004,0.2991145,0.3669555,0.36870149999999996,0.3770655,0.307672,0.2728545,0.273043,0.2300325,0.35970349999999995,0.2083625,0.422497,0.378525,0.42618,0.400266,0.34507000000000004,0.2795855,0.551757,0.5043335,0.3955375,0.410731,0.384662,0.287483,0.171255,0.43853200000000003,0.35576450000000004,0.4207015,0.482401,0.34378600000000004,0.26984600000000003,0.3012,0.2288285,0.391651,0.5043415,0.43329249999999997,0.3397385,0.314493,0.369235,0.2396075,0.3105175,0.5239165,0.384212,0.30170800000000003,0.264594,0.362612,0.403711,0.38533949999999995,0.23951799999999998,59.95607185322773,2
0.37470200000000004,0.3673055,0.3625565,0.303117,0.3670875,0.386901,0.45007400000000003,0.3271215,0.26626099999999997,0.337591,0.29116949999999997,0.322654,0.43634300000000004,0.268695,0.395912,0.2566065,0.32438,0.49762,0.302502,0.378368,0.2872865,0.3447595,0.3894455,0.3428575,0.44868949999999996,0.340164,0.4500745,0.264808,0.2066655,0.303329,0.38218549999999996,0.34667400000000004,0.4022845,0.19179200000000002,0.246866,0.36194249999999994,0.262527,0.2547425,0.378409,0.4823665,0.237647,0.3448935,0.35609799999999997,0.207157,0.34868000000000005,0.4100475,0.4422185,0.39605500000000005,0.319589,0.256351,0.216206,0.294216,0.3283085,0.289037,0.3918685,0.403127,0.14692449999999999,0.30496249999999997,0.354093,0.48618700000000004,0.2663625,0.3202745,0.2931535,0.370383,44.01029963966574,0
0.326706,0.3061115,0.23956950000000002,0.32337249999999995,0.307442,0.3467155,0.31520800000000004,0.37860150000000004,0.405748,0.339295,0.280284,0.4056995,0.327929,0.40943149999999995,0.36363850000000003,0.2781245,0.38028850000000003,0.19580650000000002,0.38869750000000003,0.29315,0.35007999999999995,0.375128,0.36674199999999996,0.412149,0.36377600000000004,0.2987615,0.291254,0.32866149999999994,0.4344905,0.3302655,0.29849000000000003,0.384818,0.3860015,0.3167355,0.280554,0.30396650000000003,0.36325250000000003,0.42757900000000004,0.38541800000000004,0.358282,0.2568625,0.282517,0.37416400000000005,0.375892,0.306009,0.3153515,0.3224535,0.4126895,0.34297500000000003,0.2122895,0.3315865,0.4049735,0.377876,0.375194,0.40593900000000005,0.282951,0.3278935,0.290582,0.277364,0.23659800000000003,0.33172350000000006,0.30111099999999996,0.37607,0.4058395,57.2003252798199,0
0.38295650000000003,0.4094605,0.2514335,0.357364,0.333612,0.31485949999999996,0.36111200000000004,0.3599675,0.40825849999999997,0.434747,0.306744,0.3259265,0.4018235,0.349406,0.3893245,0.3211435,0.2793355,0.3458375,0.306339,0.281819,0.310103,0.3386595,0.2989615,0.3285685,0.36998299999999995,0.26278,0.29853850000000004,0.264108,0.45612800000000003,0.3142935,0.21574200000000002,0.22437200000000002,0.28073950000000003,0.30153599999999997,0.307047,0.273856,0.3340945,0.22903900000000002,0.24459350000000002,0.41365949999999996,0.2629665,0.39402550000000003,0.28600000000000003,0.266383,0.374714,0.38288500000000003,0.368633,0.427507,0.319584,0.24268800000000001,0.3536165,0.347806,0.3140155,0.36360950000000003,0.352922,0.4167365,0.365734,0.296939,0.339027,0.291676,0.3194315,0.328403,0.400064,0.3863875,46.17786846643447,0
0.3187815,0.38619899999999996,0.29907799999999995,0.3097715,0.3398485,0.3208535,0.3988185,0.292143,0.3432825,0.5363705,0.31948350000000003,0.30918049999999997,0.35195,0.250037,0.35605699999999996,0.348877,0.249171,0.443193,0.3066155,0.2713485,0.286729,0.2177035,0.33846550000000003,0.36982899999999996,0.38181550000000003,0.3446325,0.3980855,0.289337,0.44167049999999997,0.2622195,0.201597,0.2435845,0.275072,0.2623255,0.3106775,0.236741,0.284589,0.21227849999999998,0.22259,0.3811375,0.3258725,0.3705705,0.1647555,0.1447435,0.411919,0.4500755,0.3137495,0.44820699999999997,0.2671205,0.3086645,0.3704995,0.411648,0.407506,0.333375,0.3638395,0.40714599999999995,0.32217799999999996,0.2973685,0.44005099999999997,0.353562,0.4103255,0.266192,0.347997,0.3898255,50.04360007132797,0
0.312184,0.3229295,0.264908,0.2910045,0.24840299999999998,0.288807,0.299664,0.3472025,0.43966249999999996,0.521625,0.2491855,0.3618605,0.21547650000000002,0.3429155,0.30678150000000004,0.34499549999999995,0.34748,0.346888,0.398811,0.2674885,0.30266499999999996,0.2024445,0.364353,0.45769200000000004,0.39823400000000003,0.336881,0.342044,0.3927965,0.472884,0.266576,0.286069,0.41311,0.352038,0.3892355,0.33250050000000003,0.29616,0.2856245,0.378956,0.32514149999999997,0.272372,0.241406,0.30269999999999997,0.3002145,0.2705595,0.3728375,0.32096899999999995,0.308892,0.47443100000000005,0.2878565,0.298457,0.37478900000000004,0.48256350000000003,0.47356149999999997,0.409043,0.32299550000000005,0.273406,0.35085299999999997,0.262312,0.30302,0.210533,0.402339,0.19227049999999998,0.3780915,0.338612,52.806929355927764,0
0.3720345,0.34086900000000003,0.41734,0.34997649999999997,0.331111,0.321842,0.411542,0.26431150000000003,0.2813935,0.349562,0.331054,0.25935949999999997,0.4233025,0.226908,0.374776,0.4182875,0.329302,0.5005385,0.2831045,0.37226299999999996,0.32140599999999997,0.352507,0.34851600000000005,0.36208049999999997,0.3911245,0.3496115,0.488404,0.3605105,0.21271800000000002,0.285736,0.3636265,0.3396715,0.360636,0.2937155,0.2756635,0.38168399999999997,0.2789215,0.272521,0.35867000000000004,0.39478199999999997,0.322381,0.38694249999999997,0.3134385,0.2907795,0.3668435,0.3363885,0.40747199999999995,0.326053,0.324013,0.36304749999999997,0.2901405,0.25163399999999997,0.3055255,0.3285255,0.2834865,0.3541705,0.264385,0.362113,0.37190500000000004,0.43194200000000005,0.326056,0.33716500000000005,0.304678,0.2799125,48.16762048019606,2
0.31967450000000003,0.399728,0.22675250000000002,0.293531,0.351237,0.38181750000000003,0.39114099999999996,0.38043,0.3670235,0.4617405,0.2904935,0.37699099999999997,0.347605,0.35803550000000006,0.34102,0.269353,0.2798695,0.37966600000000006,0.3103585,0.29733,0.2796455,0.2539705,0.3258965,0.345933,0.381949,0.3193245,0.318886,0.2329465,0.4441845,0.3271385,0.249359,0.25488299999999997,0.312968,0.285649,0.33677199999999996,0.257411,0.3337675,0.23980100000000001,0.24871100000000002,0.375393,0.24673299999999998,0.333306,0.2944775,0.185337,0.362015,0.43916999999999995,0.34958500000000003,0.4750165,0.307168,0.2359075,0.3190155,0.43455599999999994,0.37820899999999996,0.33003499999999997,0.40738549999999996,0.44441050000000004,0.3253195,0.24263050000000003,0.350494,0.3294465,0.336842,0.3188585,0.353531,0.415674,49.53727283232647,0
0.3762375,0.38430949999999997,0.2022235,0.34538,0.308002,0.31738750000000004,0.35439699999999996,0.42807850000000003,0.4326515,0.295726,0.298804,0.380345,0.444023,0.42997349999999995,0.45122049999999997,0.22768,0.3526045,0.303931,0.30345,0.3167905,0.314449,0.3984675,0.30684,0.363977,0.38179949999999996,0.2164705,0.2661835,0.23247299999999999,0.42295550000000004,0.34975150000000005,0.250185,0.2192945,0.3523515,0.2883705,0.2493945,0.3142285,0.3748445,0.25604499999999997,0.2665515,0.4602565,0.1595025,0.3189205,0.4301435,0.32181899999999997,0.339941,0.3877945,0.450826,0.4114645,0.3739585,0.1478575,0.277249,0.306538,0.26603849999999996,0.35519750000000005,0.39273250000000004,0.3821315,0.31841200000000003,0.2448745,0.25163250000000004,0.291192,0.248624,0.3860785,0.467055,0.368716,48.76700272880289,0
0.39092000000000005,0.39079250000000004,0.374325,0.314219,0.38450199999999995,0.38491200000000003,0.3388615,0.38464400000000004,0.3288125,0.39768,0.3061775,0.3407985,0.2678335,0.352938,0.2866095,0.27330299999999996,0.30862500000000004,0.386168,0.40044450000000004,0.3511065,0.31266000000000005,0.302291,0.3695115,0.271225,0.38253950000000003,0.3662525,0.28846,0.33058450000000006,0.30843349999999997,0.359779,0.43771249999999995,0.42225199999999996,0.341179,0.334972,0.407126,0.36909949999999997,0.281274,0.3416225,0.386292,0.3454835,0.34048599999999996,0.373538,0.36657649999999997,0.297734,0.33352600000000004,0.3360425,0.3355985,0.37796799999999997,0.316099,0.37416900000000003,0.32334399999999996,0.384981,0.3853275,0.3312245,0.34763700000000003,0.39304100000000003,0.280592,0.3531235,0.334445,0.37499249999999995,0.29387199999999997,0.27003449999999996,0.2843855,0.3769755,53.19771572166087,0
0.27332249999999997,0.2876065,0.408327,0.3155875,0.374333,0.3978375,0.3959315,0.253628,0.220185,0.33561300000000005,0.3600155,0.3296495,0.3462385,0.24921300000000002,0.29178099999999996,0.41187799999999997,0.34402,0.3899595,0.32136449999999994,0.3702395,0.34796800000000006,0.31783400000000006,0.37866999999999995,0.3677275,0.33249,0.43589900000000004,0.4831235,0.36952150000000006,0.2383155,0.32130600000000004,0.3819645,0.403904,0.37862,0.30403,0.3342685,0.34498550000000006,0.333792,0.3850635,0.397995,0.297369,0.432778,0.32340599999999997,0.2740665,0.3028975,0.326189,0.354759,0.282591,0.30798349999999997,0.3199135,0.40980999999999995,0.321961,0.3561155,0.3780185,0.2977475,0.35543199999999997,0.326241,0.2959055,0.374658,0.42194750000000003,0.4237535,0.400981,0.351068,0.2211505,0.3472145,47.36276264333547,0
0.376004,0.3261215,0.4147065,0.35511550000000003,0.3041995,0.2965915,0.2674025,0.35556150000000003,0.3773965,0.3352405,0.341796,0.317065,0.23620950000000002,0.36339049999999995,0.288843,0.3871445,0.377119,0.3625175,0.388871,0.37175800000000003,0.3554055,0.3200475,0.3403385,0.328583,0.328803,0.3566865,0.3047515,0.4429705,0.2972025,0.3527415,0.4469675,0.43493,0.346442,0.45894999999999997,0.41612299999999997,0.4201,0.309652,0.40119299999999997,0.394263,0.25702800000000003,0.36294350000000003,0.34920249999999997,0.4101165,0.434726,0.34083250000000004,0.2433605,0.350214,0.29120250000000003,0.352861,0.4523935,0.37279249999999997,0.3268165,0.3576455,0.3806195,0.2430145,0.280723,0.381427,0.37702,0.282354,0.30804950000000003,0.3373205,0.2967955,0.3511075,0.245141,58.03411737435986,0
0.3262695,0.3042325,0.37727049999999995,0.34208500000000003,0.3358405,0.34413350000000004,0.35152799999999995,0.3539525,0.32099900000000003,0.208728,0.3944955,0.31776400000000005,0.37489799999999995,0.35120850000000003,0.3653665,0.41416000000000003,0.38260500000000003,0.34928800000000004,0.3007785,0.391166,0.3625185,0.39411050000000003,0.305862,0.3614365,0.27960599999999997,0.3431195,0.35964799999999997,0.3783295,0.262976,0.384841,0.40796699999999997,0.309771,0.3602535,0.41201849999999995,0.343647,0.40549500000000005,0.39513550000000003,0.351198,0.3387205,0.300484,0.36291450000000003,0.3075025,0.44655449999999997,0.4368255,0.30195,0.31438699999999997,0.382681,0.24918849999999998,0.39255249999999997,0.3790155,0.31489749999999994,0.260983,0.2672795,0.333422,0.2844855,0.3349215,0.4024015,0.3466855,0.310057,0.3530225,0.31235450000000003,0.444221,0.37856500000000004,0.23761649999999998,54.80012836755945,0
0.4315325,0.391011,0.2716255,0.3801065,0.329473,0.3269115,0.32891400000000004,0.4205455,0.4275015,0.27452150000000003,0.3077295,0.3320475,0.4181535,0.4265675,0.40374849999999995,0.31805550000000005,0.346777,0.2796145,0.3285945,0.3324025,0.34232650000000003,0.458685,0.2877785,0.3107535,0.350848,0.2297865,0.24257399999999998,0.2969915,0.374186,0.3781665,0.335399,0.286966,0.3336575,0.36801399999999995,0.312138,0.371101,0.37382,0.3061585,0.330271,0.406324,0.23279,0.3845175,0.464967,0.42698899999999995,0.310023,0.2877765,0.4246895,0.356965,0.38285149999999996,0.234926,0.3082905,0.2693985,0.23535699999999998,0.3804325,0.317626,0.387594,0.380212,0.318154,0.2352395,0.266969,0.222918,0.39240200000000003,0.4199755,0.33298800000000006,48.804170566317815,2
0.3234925,0.2922345,0.3414085,0.3539685,0.3521785,0.360837,0.41797399999999996,0.270372,0.2738305,0.2581265,0.345069,0.32486349999999997,0.48705699999999996,0.278783,0.415339,0.378953,0.36054450000000005,0.3260705,0.27961,0.35134400000000005,0.3603195,0.44456450000000003,0.358397,0.39493649999999997,0.35312049999999995,0.32807000000000003,0.46489,0.31475299999999995,0.2674945,0.3073925,0.298946,0.30595,0.388516,0.231157,0.2116515,0.32998550000000004,0.35863350000000005,0.340019,0.38168050000000003,0.429939,0.33181000000000005,0.32418349999999996,0.312866,0.34621100000000005,0.3184635,0.3545265,0.3682595,0.3195725,0.3497775,0.2610125,0.2846855,0.2602795,0.284142,0.3146215,0.37980149999999996,0.3255395,0.2752465,0.349596,0.3690955,0.3957705,0.33554100000000003,0.3984215,0.31859499999999996,0.3582715,46.30499850944677,0
0.2604765,0.1904175,0.41613049999999996,0.353402,0.3310955,0.3417745,0.33932249999999997,0.21592650000000002,0.24154950000000003,0.22432449999999998,0.3668285,0.35791249999999997,0.37274050000000003,0.26772399999999996,0.350098,0.403609,0.43321400000000004,0.224443,0.37135550000000006,0.35664300000000004,0.418146,0.43054250000000005,0.42678550000000004,0.444263,0.32164650000000006,0.410469,0.492808,0.4372155,0.24147249999999998,0.2950315,0.36028400000000005,0.476394,0.440879,0.269847,0.23272149999999997,0.3530985,0.358271,0.531014,0.4976295,0.3286455,0.44845999999999997,0.26654049999999996,0.2826655,0.44199750000000004,0.3014595,0.2826385,0.2587565,0.2456585,0.3450765,0.3647385,0.3390555,0.310323,0.3767135,0.3235415,0.383832,0.158586,0.26659,0.421994,0.39259700000000003,0.3673025,0.428342,0.33613400000000004,0.257231,0.357122,48.60481082808948,0
0.350735,0.35745,0.330593,0.307056,0.4149535,0.445951,0.3768915,0.39056050000000003,0.291621,0.301363,0.323476,0.38469549999999997,0.336954,0.3831535,0.3126915,0.2544135,0.32902750000000003,0.29805499999999996,0.3652065,0.3647355,0.3322075,0.3758185,0.3699935,0.28378400000000004,0.35075750000000006,0.36375900000000005,0.29618,0.2806875,0.297044,0.3914535,0.42133499999999996,0.382209,0.3705125,0.2853595,0.367052,0.34635550000000004,0.3456665,0.367931,0.4079775,0.3735655,0.3426445,0.3213315,0.3926655,0.3290575,0.2864465,0.359738,0.33320700000000003,0.36629599999999995,0.345213,0.303412,0.29022349999999997,0.3713155,0.34656,0.30196649999999997,0.41601150000000003,0.4088395,0.28054,0.3319835,0.3299005,0.3921095,0.2819865,0.35277000000000003,0.277558,0.41689,51.43794838032653,0
0.380944,0.282706,0.3600775,0.350703,0.384359,0.41129550000000004,0.35870850000000004,0.35423299999999996,0.297643,0.17115350000000001,0.32066900000000004,0.3651405,0.4099895,0.3727375,0.3787585,0.3040035,0.4012955,0.1816955,0.3905555,0.364631,0.392081,0.5319775,0.3931415,0.34477099999999994,0.347626,0.32678050000000003,0.33532,0.3487545,0.242144,0.375652,0.44354,0.45517599999999997,0.43224850000000004,0.273276,0.263498,0.39418149999999996,0.366529,0.48461,0.519149,0.4133845,0.3451805,0.3143515,0.4486275,0.48412950000000005,0.23884450000000002,0.2602625,0.34169150000000004,0.2955185,0.37618050000000003,0.260568,0.2738855,0.279498,0.292947,0.332586,0.4017665,0.293025,0.263195,0.38987700000000003,0.2898395,0.34736,0.2544495,0.371436,0.289373,0.399493,52.76084534905069,0
0.291113,0.222381,0.27065700000000004,0.3240895,0.2079315,0.2804775,0.229293,0.3813975,0.458188,0.277362,0.2796535,0.4214955,0.2275265,0.44429799999999997,0.33346,0.3372845,0.482314,0.175651,0.4213525,0.3241115,0.3781595,0.347694,0.37199299999999996,0.49900500000000003,0.340202,0.3162505,0.301649,0.45649,0.4056055,0.329574,0.3688425,0.49017900000000003,0.44200049999999996,0.4579145,0.302634,0.37713549999999996,0.37656799999999996,0.5481699999999999,0.44136300000000006,0.23539500000000002,0.234557,0.214148,0.476082,0.5032314999999999,0.2967415,0.212698,0.334936,0.35603549999999995,0.37784150000000005,0.2799445,0.35048650000000003,0.406409,0.4052465,0.4256435,0.3237565,0.1359895,0.382513,0.2832645,0.19008899999999998,0.161075,0.36491700000000005,0.2882695,0.4195235,0.28229750000000003,56.016898687976095,0
